order_id,passenger_price,recommended_price,price_increase_percent,is_done
7909407783,200.0,270,+35.0%,cancel
7909411956,200.0,270,+35.0%,cancel
7909412973,200.0,270,+35.0%,cancel
7909413241,200.0,270,+35.0%,cancel
7909414782,200.0,270,+35.0%,cancel
7909416808,200.0,270,+35.0%,cancel
7909418768,200.0,270,+35.0%,cancel
7909423249,270.0,380,+40.7%,cancel
7909433319,200.0,280,+40.0%,cancel
7909512607,210.0,345,+64.3%,cancel
7909521566,180.0,230,+27.8%,done
7909525422,200.0,240,+20.0%,done
7909526202,200.0,240,+20.0%,done
7909527309,220.0,280,+27.3%,cancel
7909527700,200.0,240,+20.0%,done
7909528503,200.0,240,+20.0%,done
7909530266,200.0,290,+45.0%,cancel
7909530548,180.0,220,+22.2%,done
7909530568,200.0,290,+45.0%,cancel
7909531358,170.0,220,+29.4%,cancel
7909531661,200.0,240,+20.0%,done
7909536780,200.0,260,+30.0%,done
7909536938,220.0,295,+34.1%,done
7909540469,180.0,230,+27.8%,done
7909542173,200.0,280,+40.0%,done
7909542410,200.0,250,+25.0%,done
7909545526,180.0,220,+22.2%,done
7909546695,200.0,240,+20.0%,cancel
7909547244,200.0,250,+25.0%,done
7909548464,200.0,240,+20.0%,done
7909548464,200.0,240,+20.0%,done
7909548789,200.0,240,+20.0%,done
7909549155,200.0,260,+30.0%,done
7909551030,400.0,480,+20.0%,done
7909552140,200.0,240,+20.0%,done
7909552818,200.0,250,+25.0%,done
7909556631,150.0,230,+53.3%,cancel
7909558152,150.0,200,+33.3%,cancel
7909572635,200.0,270,+35.0%,cancel
7909577783,400.0,480,+20.0%,done
7909581825,200.0,290,+45.0%,cancel
7909583596,200.0,280,+40.0%,cancel
7909585060,200.0,240,+20.0%,done
7909587050,150.0,190,+26.7%,cancel
7909588003,250.0,300,+20.0%,done
7909593497,250.0,320,+28.0%,done
7909594138,150.0,190,+26.7%,cancel
7909595600,200.0,290,+45.0%,cancel
7909596203,200.0,240,+20.0%,done
7909597629,200.0,240,+20.0%,done
7909600297,200.0,240,+20.0%,done
7909600350,150.0,185,+23.3%,cancel
7909604907,150.0,205,+36.7%,cancel
7909605090,200.0,240,+20.0%,done
7909606574,200.0,240,+20.0%,done
7909606591,150.0,180,+20.0%,cancel
7909606904,200.0,250,+25.0%,done
7909607004,200.0,240,+20.0%,done
7909608551,180.0,210,+16.7%,done
7909609783,200.0,240,+20.0%,done
7909610925,200.0,240,+20.0%,done
7909613269,150.0,180,+20.0%,cancel
7909614119,200.0,240,+20.0%,done
7909614362,150.0,180,+20.0%,cancel
7909614362,150.0,180,+20.0%,cancel
7909614435,200.0,240,+20.0%,cancel
7909614566,250.0,320,+28.0%,done
7909614566,250.0,320,+28.0%,done
7909615668,200.0,240,+20.0%,done
7909617475,150.0,180,+20.0%,cancel
7909617476,200.0,240,+20.0%,done
7909617556,200.0,250,+25.0%,done
7909618164,250.0,320,+28.0%,done
7909619739,200.0,250,+25.0%,cancel
7909622703,150.0,200,+33.3%,cancel
7909623382,250.0,300,+20.0%,done
7909626154,200.0,250,+25.0%,done
7909627291,200.0,250,+25.0%,cancel
7909628133,200.0,240,+20.0%,cancel
7909628133,200.0,240,+20.0%,cancel
7909632199,200.0,240,+20.0%,done
7909633273,600.0,710,+18.3%,cancel
7909633662,200.0,250,+25.0%,done
7909634155,200.0,240,+20.0%,done
7909634445,300.0,380,+26.7%,cancel
7909634717,600.0,710,+18.3%,cancel
7909634905,600.0,710,+18.3%,cancel
7909635545,200.0,240,+20.0%,done
7909635946,200.0,240,+20.0%,done
7909636630,200.0,240,+20.0%,done
7909637980,200.0,240,+20.0%,cancel
7909637980,200.0,240,+20.0%,cancel
7909638156,150.0,180,+20.0%,cancel
7909639398,200.0,250,+25.0%,done
7909639398,200.0,250,+25.0%,done
7909640113,200.0,240,+20.0%,done
7909641656,200.0,240,+20.0%,done
7909644880,150.0,205,+36.7%,cancel
7909645177,200.0,240,+20.0%,done
7909645376,200.0,250,+25.0%,cancel
7909646964,200.0,240,+20.0%,cancel
7909648382,200.0,240,+20.0%,done
7909650172,200.0,240,+20.0%,done
7909651434,200.0,250,+25.0%,done
7909651450,150.0,180,+20.0%,cancel
7909652448,150.0,180,+20.0%,cancel
7909652757,150.0,180,+20.0%,cancel
7909656285,150.0,235,+56.7%,cancel
7909657371,200.0,250,+25.0%,done
7909658020,180.0,230,+27.8%,cancel
7909658620,200.0,250,+25.0%,done
7909658623,150.0,230,+53.3%,cancel
7909660580,180.0,220,+22.2%,cancel
7909660894,200.0,250,+25.0%,done
7909661700,250.0,320,+28.0%,done
7909664473,200.0,250,+25.0%,done
7909666283,250.0,320,+28.0%,done
7909666427,150.0,210,+40.0%,cancel
7909666606,200.0,240,+20.0%,done
7909667434,200.0,250,+25.0%,done
7909668711,200.0,250,+25.0%,done
7909669097,200.0,250,+25.0%,done
7909669272,200.0,250,+25.0%,done
7909669379,200.0,250,+25.0%,done
7909669429,150.0,190,+26.7%,cancel
7909669622,200.0,240,+20.0%,done
7909669762,200.0,240,+20.0%,done
7909669872,250.0,310,+24.0%,done
7909671346,150.0,190,+26.7%,cancel
7909672948,200.0,250,+25.0%,done
7909673296,200.0,260,+30.0%,cancel
7909676844,250.0,300,+20.0%,done
7909677796,150.0,180,+20.0%,cancel
7909678692,150.0,190,+26.7%,cancel
7909679916,200.0,240,+20.0%,done
7909679999,250.0,300,+20.0%,cancel
7909680583,200.0,240,+20.0%,done
7909681788,150.0,180,+20.0%,cancel
7909681788,150.0,180,+20.0%,cancel
7909682729,150.0,180,+20.0%,cancel
7909684974,200.0,240,+20.0%,cancel
7909685635,150.0,210,+40.0%,cancel
7909685635,150.0,210,+40.0%,cancel
7909685635,150.0,210,+40.0%,cancel
7909685980,200.0,260,+30.0%,cancel
7909686618,180.0,230,+27.8%,done
7909687031,250.0,340,+36.0%,cancel
7909687478,150.0,190,+26.7%,cancel
7909687923,200.0,250,+25.0%,done
7909687945,150.0,190,+26.7%,cancel
7909688416,150.0,190,+26.7%,cancel
7909688837,200.0,240,+20.0%,done
7909689064,150.0,190,+26.7%,cancel
7909689180,150.0,210,+40.0%,cancel
7909689559,250.0,300,+20.0%,done
7909690111,150.0,180,+20.0%,cancel
7909691456,150.0,180,+20.0%,cancel
7909691601,200.0,250,+25.0%,cancel
7909693320,200.0,240,+20.0%,done
7909696780,170.0,210,+23.5%,done
7909699365,200.0,270,+35.0%,done
7909701948,200.0,240,+20.0%,done
7909703950,150.0,185,+23.3%,cancel
7909704988,300.0,380,+26.7%,done
7909707225,160.0,190,+18.8%,cancel
7909707461,150.0,190,+26.7%,cancel
7909708331,200.0,250,+25.0%,done
7909708431,250.0,320,+28.0%,cancel
7909708980,200.0,240,+20.0%,done
7909708992,150.0,190,+26.7%,cancel
7909710258,150.0,185,+23.3%,cancel
7909710258,150.0,185,+23.3%,cancel
7909710556,300.0,380,+26.7%,done
7909713070,200.0,240,+20.0%,done
7909713440,150.0,190,+26.7%,cancel
7909713440,150.0,190,+26.7%,cancel
7909714318,200.0,250,+25.0%,done
7909714377,150.0,190,+26.7%,cancel
7909714968,200.0,240,+20.0%,done
7909715558,200.0,240,+20.0%,cancel
7909716161,200.0,250,+25.0%,done
7909716213,150.0,185,+23.3%,cancel
7909717181,350.0,470,+34.3%,done
7909718511,300.0,360,+20.0%,done
7909718788,200.0,240,+20.0%,cancel
7909719122,150.0,180,+20.0%,cancel
7909719292,150.0,190,+26.7%,cancel
7909719499,150.0,190,+26.7%,cancel
7909719614,150.0,190,+26.7%,cancel
7909719633,150.0,190,+26.7%,cancel
7909720053,300.0,380,+26.7%,done
7909720488,200.0,250,+25.0%,done
7909720657,200.0,240,+20.0%,done
7909721074,150.0,220,+46.7%,cancel
7909721074,150.0,220,+46.7%,cancel
7909721617,180.0,215,+19.4%,done
7909721870,150.0,210,+40.0%,cancel
7909721870,150.0,210,+40.0%,cancel
7909722526,150.0,190,+26.7%,cancel
7909722542,150.0,200,+33.3%,cancel
7909722958,200.0,250,+25.0%,done
7909723088,150.0,190,+26.7%,cancel
7909724003,150.0,210,+40.0%,cancel
7909724118,200.0,240,+20.0%,done
7909724141,250.0,340,+36.0%,done
7909724141,250.0,340,+36.0%,cancel
7909724325,160.0,200,+25.0%,cancel
7909724511,200.0,255,+27.5%,cancel
7909725410,300.0,380,+26.7%,done
7909725680,200.0,240,+20.0%,cancel
7909726550,200.0,240,+20.0%,done
7909727056,150.0,180,+20.0%,cancel
7909728185,200.0,240,+20.0%,done
7909728185,200.0,240,+20.0%,done
7909728410,150.0,180,+20.0%,cancel
7909729122,300.0,380,+26.7%,done
7909729724,180.0,215,+19.4%,done
7909729782,150.0,210,+40.0%,cancel
7909729782,150.0,210,+40.0%,cancel
7909729952,200.0,240,+20.0%,done
7909730022,200.0,240,+20.0%,done
7909731894,150.0,200,+33.3%,cancel
7909732624,150.0,210,+40.0%,cancel
7909733120,200.0,290,+45.0%,cancel
7909733506,150.0,210,+40.0%,cancel
7909733513,220.0,290,+31.8%,done
7909734290,200.0,250,+25.0%,done
7909734369,200.0,250,+25.0%,cancel
7909734937,200.0,250,+25.0%,done
7909736869,200.0,250,+25.0%,cancel
7909736961,200.0,250,+25.0%,cancel
7909736961,200.0,250,+25.0%,cancel
7909737546,200.0,250,+25.0%,cancel
7909737828,250.0,320,+28.0%,done
7909737828,250.0,320,+28.0%,done
7909738172,200.0,250,+25.0%,done
7909738830,220.0,300,+36.4%,cancel
7909739678,250.0,320,+28.0%,done
7909741489,250.0,320,+28.0%,done
7909744833,150.0,240,+60.0%,cancel
7909745046,200.0,300,+50.0%,cancel
7909745403,250.0,320,+28.0%,cancel
7909747188,250.0,320,+28.0%,done
7909747219,160.0,200,+25.0%,cancel
7909748268,200.0,260,+30.0%,done
7909748268,200.0,260,+30.0%,cancel
7909748934,300.0,390,+30.0%,done
7909749072,150.0,200,+33.3%,cancel
7909749417,200.0,270,+35.0%,cancel
7909749528,200.0,260,+30.0%,cancel
7909749659,200.0,360,+80.0%,cancel
7909749821,350.0,490,+40.0%,done
7909749915,150.0,210,+40.0%,cancel
7909750336,350.0,530,+51.4%,cancel
7909751581,200.0,260,+30.0%,done
7909752106,200.0,320,+60.0%,done
7909753077,200.0,260,+30.0%,done
7909753937,200.0,260,+30.0%,cancel
7909754564,250.0,360,+44.0%,cancel
7909755381,150.0,210,+40.0%,cancel
7909755609,150.0,210,+40.0%,cancel
7909755609,150.0,210,+40.0%,cancel
7909756517,200.0,280,+40.0%,cancel
7909757487,300.0,390,+30.0%,cancel
7909757635,250.0,350,+40.0%,cancel
7909758275,200.0,260,+30.0%,done
7909759496,300.0,420,+40.0%,done
7909760324,300.0,420,+40.0%,cancel
7909761180,200.0,280,+40.0%,done
7909762351,350.0,610,+74.3%,cancel
7909762485,200.0,260,+30.0%,done
7909762594,150.0,240,+60.0%,cancel
7909763031,180.0,230,+27.8%,cancel
7909763066,250.0,390,+56.0%,cancel
7909763432,200.0,270,+35.0%,cancel
7909765034,250.0,340,+36.0%,done
7909765464,250.0,320,+28.0%,done
7909765492,150.0,210,+40.0%,cancel
7909765566,200.0,260,+30.0%,done
7909765681,200.0,270,+35.0%,done
7909766970,200.0,270,+35.0%,done
7909766970,200.0,270,+35.0%,done
7909767792,150.0,200,+33.3%,cancel
7909768375,250.0,320,+28.0%,done
7909768387,150.0,210,+40.0%,cancel
7909769084,200.0,260,+30.0%,cancel
7909769592,200.0,275,+37.5%,cancel
7909770222,250.0,340,+36.0%,done
7909770673,200.0,260,+30.0%,done
7909770934,150.0,210,+40.0%,cancel
7909771099,250.0,360,+44.0%,cancel
7909771515,200.0,290,+45.0%,cancel
7909771576,250.0,340,+36.0%,done
7909771840,200.0,260,+30.0%,done
7909772532,200.0,260,+30.0%,done
7909773062,200.0,290,+45.0%,cancel
7909773468,200.0,280,+40.0%,cancel
7909774029,170.0,220,+29.4%,done
7909775247,250.0,340,+36.0%,done
7909775333,200.0,260,+30.0%,done
7909775493,200.0,340,+70.0%,cancel
7909775606,250.0,320,+28.0%,done
7909775791,300.0,440,+46.7%,done
7909776205,150.0,200,+33.3%,cancel
7909776757,250.0,320,+28.0%,done
7909777037,200.0,260,+30.0%,done
7909777037,200.0,260,+30.0%,cancel
7909777038,150.0,210,+40.0%,cancel
7909778489,200.0,280,+40.0%,cancel
7909778489,200.0,280,+40.0%,cancel
7909779829,150.0,210,+40.0%,cancel
7909780270,250.0,320,+28.0%,done
7909781196,350.0,490,+40.0%,cancel
7909782055,200.0,260,+30.0%,done
7909782539,150.0,210,+40.0%,cancel
7909782720,170.0,230,+35.3%,cancel
7909782904,200.0,260,+30.0%,done
7909783197,170.0,260,+52.9%,done
7909783768,200.0,260,+30.0%,done
7909784279,150.0,210,+40.0%,cancel
7909785291,350.0,490,+40.0%,done
7909785711,350.0,500,+42.9%,done
7909786514,300.0,420,+40.0%,cancel
7909786790,200.0,310,+55.0%,done
7909787700,400.0,710,+77.5%,done
7909788177,200.0,280,+40.0%,cancel
7909788374,200.0,280,+40.0%,cancel
7909788478,400.0,700,+75.0%,done
7909790153,200.0,250,+25.0%,done
7909791914,200.0,260,+30.0%,cancel
7909793434,200.0,250,+25.0%,done
7909794096,200.0,250,+25.0%,done
7909794149,200.0,280,+40.0%,cancel
7909794711,200.0,250,+25.0%,done
7909795486,200.0,270,+35.0%,cancel
7909795556,200.0,280,+40.0%,done
7909797054,200.0,250,+25.0%,done
7909797125,200.0,250,+25.0%,done
7909799790,200.0,250,+25.0%,cancel
7909801214,200.0,250,+25.0%,cancel
7909803258,700.0,920,+31.4%,done
7909803258,700.0,920,+31.4%,done
7909803700,160.0,210,+31.2%,cancel
7909803961,170.0,220,+29.4%,done
7909804037,250.0,320,+28.0%,done
7909805203,250.0,340,+36.0%,cancel
7909806082,160.0,210,+31.2%,cancel
7909807299,200.0,250,+25.0%,cancel
7909809252,200.0,250,+25.0%,cancel
7909809270,200.0,255,+27.5%,done
7909810389,250.0,330,+32.0%,cancel
7909810587,250.0,330,+32.0%,done
7909811949,200.0,260,+30.0%,cancel
7909814288,400.0,530,+32.5%,done
7909816805,350.0,460,+31.4%,done
7909817206,1000.0,1240,+24.0%,done
7909818248,300.0,400,+33.3%,done
7909818949,250.0,350,+40.0%,done
7909820475,300.0,400,+33.3%,done
7909825402,200.0,275,+37.5%,cancel
7909827366,200.0,270,+35.0%,cancel
7909828464,200.0,310,+55.0%,cancel
7909834265,150.0,210,+40.0%,cancel
7909837127,200.0,270,+35.0%,cancel
7909841543,200.0,270,+35.0%,cancel
7909845597,400.0,720,+80.0%,cancel
7909847018,150.0,210,+40.0%,cancel
7909914521,300.0,430,+43.3%,done
7909925628,200.0,265,+32.5%,cancel
7909929371,270.0,350,+29.6%,cancel
7909930661,200.0,240,+20.0%,done
7909932343,200.0,240,+20.0%,done
7909934265,250.0,330,+32.0%,cancel
7909937402,300.0,390,+30.0%,done
7909937916,200.0,240,+20.0%,done
7909937950,170.0,205,+20.6%,done
7909938036,350.0,455,+30.0%,done
7909938358,260.0,340,+30.8%,cancel
7909938358,260.0,340,+30.8%,cancel
7909938818,150.0,220,+46.7%,cancel
7909939134,220.0,295,+34.1%,done
7909939819,200.0,310,+55.0%,cancel
7909939819,200.0,310,+55.0%,cancel
7909940149,250.0,325,+30.0%,cancel
7909940164,250.0,300,+20.0%,cancel
7909940404,150.0,205,+36.7%,cancel
7909940724,150.0,200,+33.3%,cancel
7909941423,200.0,250,+25.0%,cancel
7909941746,200.0,240,+20.0%,done
7909943439,200.0,240,+20.0%,cancel
7909945896,300.0,390,+30.0%,cancel
7909946946,300.0,390,+30.0%,cancel
7909947204,200.0,240,+20.0%,done
7909947395,150.0,190,+26.7%,cancel
7909947410,150.0,205,+36.7%,cancel
7909948231,150.0,190,+26.7%,cancel
7909948543,300.0,390,+30.0%,cancel
7909949763,350.0,455,+30.0%,done
7909953045,150.0,190,+26.7%,cancel
7909953253,250.0,320,+28.0%,done
7909954988,200.0,240,+20.0%,done
7909957086,150.0,185,+23.3%,done
7909957616,200.0,240,+20.0%,done
7909958529,150.0,185,+23.3%,done
7909959269,450.0,610,+35.6%,cancel
7909959269,450.0,610,+35.6%,cancel
7909959541,150.0,190,+26.7%,done
7909959674,200.0,290,+45.0%,cancel
7909959825,200.0,290,+45.0%,cancel
7909960472,200.0,240,+20.0%,done
7909960671,200.0,250,+25.0%,done
7909961113,200.0,240,+20.0%,done
7909963202,150.0,185,+23.3%,done
7909963460,200.0,240,+20.0%,done
7909965823,200.0,260,+30.0%,done
7909968844,250.0,320,+28.0%,done
7909972656,200.0,240,+20.0%,done
7909974770,150.0,200,+33.3%,done
7909978396,200.0,240,+20.0%,done
7909991088,180.0,220,+22.2%,done
7909994180,200.0,240,+20.0%,done
7909997989,260.0,340,+30.8%,done
7910006767,250.0,310,+24.0%,done
7910009406,250.0,320,+28.0%,done
7910010214,200.0,240,+20.0%,done
7910012509,150.0,180,+20.0%,done
7910012820,250.0,300,+20.0%,done
7910013229,200.0,240,+20.0%,done
7910013879,150.0,180,+20.0%,cancel
7910015099,300.0,460,+53.3%,done
7910015532,160.0,190,+18.8%,cancel
7910016538,150.0,180,+20.0%,cancel
7910017642,200.0,280,+40.0%,done
7910020101,500.0,700,+40.0%,done
7910024364,150.0,180,+20.0%,cancel
7910025484,300.0,380,+26.7%,done
7910025830,150.0,200,+33.3%,cancel
7910026133,250.0,300,+20.0%,cancel
7910029451,300.0,355,+18.3%,done
7910030877,200.0,240,+20.0%,done
7910033537,200.0,240,+20.0%,done
7910033867,200.0,260,+30.0%,done
7910034471,300.0,370,+23.3%,done
7910035705,200.0,250,+25.0%,done
7910040769,180.0,230,+27.8%,done
7910040909,200.0,240,+20.0%,done
7910041909,200.0,240,+20.0%,done
7910046418,250.0,320,+28.0%,done
7910050444,250.0,320,+28.0%,done
7910051194,200.0,240,+20.0%,done
7910055590,200.0,250,+25.0%,done
7910056131,200.0,240,+20.0%,cancel
7910056388,150.0,185,+23.3%,cancel
7910057290,200.0,270,+35.0%,cancel
7910058055,250.0,320,+28.0%,done
7910059036,150.0,180,+20.0%,cancel
7910059145,200.0,260,+30.0%,cancel
7910059413,200.0,260,+30.0%,cancel
7910066673,200.0,240,+20.0%,cancel
7910068254,150.0,180,+20.0%,cancel
7910070238,300.0,380,+26.7%,done
7910071249,200.0,240,+20.0%,done
7910071436,200.0,260,+30.0%,cancel
7910071700,200.0,240,+20.0%,done
7910072179,180.0,215,+19.4%,done
7910074802,150.0,180,+20.0%,cancel
7910078164,300.0,430,+43.3%,cancel
7910079243,300.0,380,+26.7%,done
7910084351,250.0,335,+34.0%,cancel
7910084560,150.0,180,+20.0%,done
7910085515,200.0,280,+40.0%,cancel
7910086361,300.0,360,+20.0%,cancel
7910087135,150.0,180,+20.0%,done
7910088474,200.0,270,+35.0%,cancel
7910089072,150.0,190,+26.7%,cancel
7910089203,200.0,240,+20.0%,done
7910089345,250.0,300,+20.0%,done
7910089369,150.0,180,+20.0%,cancel
7910090367,150.0,190,+26.7%,cancel
7910090456,150.0,180,+20.0%,done
7910090456,150.0,180,+20.0%,cancel
7910092991,200.0,260,+30.0%,cancel
7910093539,150.0,185,+23.3%,cancel
7910095782,200.0,250,+25.0%,done
7910098397,200.0,260,+30.0%,cancel
7910099524,250.0,320,+28.0%,cancel
7910100586,200.0,240,+20.0%,done
7910101896,200.0,250,+25.0%,cancel
7910103226,200.0,280,+40.0%,cancel
7910105066,300.0,380,+26.7%,cancel
7910106376,250.0,340,+36.0%,done
7910108517,200.0,280,+40.0%,cancel
7910111051,150.0,180,+20.0%,cancel
7910111684,200.0,270,+35.0%,done
7910113223,200.0,280,+40.0%,cancel
7910113386,200.0,280,+40.0%,cancel
7910113795,200.0,240,+20.0%,done
7910115547,200.0,250,+25.0%,cancel
7910118228,200.0,250,+25.0%,done
7910119532,200.0,260,+30.0%,cancel
7910122721,200.0,250,+25.0%,cancel
7910123587,200.0,240,+20.0%,done
7910127058,220.0,300,+36.4%,done
7910128351,250.0,320,+28.0%,done
7910128351,250.0,320,+28.0%,done
7910129040,200.0,250,+25.0%,cancel
7910129326,180.0,230,+27.8%,done
7910130557,300.0,430,+43.3%,cancel
7910134120,200.0,250,+25.0%,done
7910134596,250.0,330,+32.0%,done
7910134864,250.0,320,+28.0%,done
7910134975,300.0,430,+43.3%,cancel
7910138294,400.0,510,+27.5%,cancel
7910138658,200.0,270,+35.0%,done
7910138754,200.0,240,+20.0%,done
7910138754,200.0,240,+20.0%,done
7910138919,250.0,320,+28.0%,done
7910139253,150.0,185,+23.3%,cancel
7910140738,200.0,240,+20.0%,done
7910140922,200.0,250,+25.0%,done
7910141735,150.0,240,+60.0%,cancel
7910141735,150.0,240,+60.0%,cancel
7910142409,150.0,190,+26.7%,cancel
7910143453,250.0,300,+20.0%,cancel
7910143459,200.0,250,+25.0%,cancel
7910144274,180.0,230,+27.8%,done
7910144518,180.0,230,+27.8%,done
7910144789,300.0,380,+26.7%,done
7910145324,200.0,240,+20.0%,done
7910145392,200.0,250,+25.0%,done
7910147609,300.0,380,+26.7%,cancel
7910148138,180.0,300,+66.7%,cancel
7910148138,180.0,300,+66.7%,cancel
7910148656,300.0,370,+23.3%,cancel
7910148932,150.0,230,+53.3%,cancel
7910149485,200.0,270,+35.0%,cancel
7910149576,200.0,260,+30.0%,done
7910151505,200.0,260,+30.0%,done
7910152621,200.0,275,+37.5%,cancel
7910156533,200.0,250,+25.0%,done
7910156919,180.0,220,+22.2%,done
7910157640,200.0,270,+35.0%,cancel
7910158101,200.0,250,+25.0%,done
7910158556,200.0,320,+60.0%,cancel
7910162641,150.0,210,+40.0%,cancel
7910166863,200.0,270,+35.0%,done
7910168240,200.0,290,+45.0%,cancel
7910169422,200.0,300,+50.0%,cancel
7910170439,150.0,200,+33.3%,cancel
7910170439,150.0,200,+33.3%,cancel
7910173589,200.0,290,+45.0%,cancel
7910174608,250.0,390,+56.0%,cancel
7910175430,150.0,240,+60.0%,cancel
7910176216,250.0,350,+40.0%,done
7910176447,200.0,260,+30.0%,done
7910180181,250.0,350,+40.0%,done
7910180707,200.0,260,+30.0%,done
7910181054,200.0,270,+35.0%,done
7910181326,200.0,260,+30.0%,done
7910183197,300.0,390,+30.0%,done
7910183836,220.0,280,+27.3%,done
7910185821,300.0,420,+40.0%,done
7910185844,200.0,320,+60.0%,cancel
7910185883,250.0,380,+52.0%,done
7910186836,400.0,700,+75.0%,cancel
7910187839,250.0,360,+44.0%,done
7910188022,200.0,260,+30.0%,done
7910188729,250.0,320,+28.0%,done
7910189762,200.0,270,+35.0%,done
7910190023,200.0,260,+30.0%,done
7910190323,200.0,260,+30.0%,done
7910191217,200.0,275,+37.5%,cancel
7910191590,200.0,270,+35.0%,done
7910192089,200.0,260,+30.0%,done
7910192089,200.0,260,+30.0%,done
7910192586,400.0,520,+30.0%,cancel
7910193479,200.0,260,+30.0%,done
7910194740,150.0,200,+33.3%,cancel
7910195883,200.0,280,+40.0%,cancel
7910196839,200.0,290,+45.0%,cancel
7910196839,200.0,290,+45.0%,cancel
7910196839,200.0,290,+45.0%,cancel
7910198593,180.0,250,+38.9%,done
7910198704,200.0,260,+30.0%,done
7910199855,150.0,210,+40.0%,done
7910200453,200.0,350,+75.0%,cancel
7910200597,300.0,420,+40.0%,cancel
7910200847,200.0,280,+40.0%,cancel
7910201441,300.0,420,+40.0%,done
7910202332,200.0,320,+60.0%,cancel
7910202484,300.0,390,+30.0%,done
7910202484,300.0,390,+30.0%,cancel
7910203584,150.0,200,+33.3%,cancel
7910204187,200.0,260,+30.0%,done
7910204968,250.0,340,+36.0%,done
7910205509,180.0,310,+72.2%,cancel
7910208173,250.0,320,+28.0%,done
7910208715,180.0,230,+27.8%,done
7910209691,200.0,275,+37.5%,done
7910210574,200.0,270,+35.0%,done
7910211085,180.0,275,+52.8%,cancel
7910211401,220.0,300,+36.4%,done
7910211794,200.0,280,+40.0%,done
7910211794,200.0,280,+40.0%,done
7910211853,200.0,250,+25.0%,done
7910211853,200.0,250,+25.0%,done
7910212214,150.0,200,+33.3%,cancel
7910212359,200.0,280,+40.0%,cancel
7910212914,200.0,280,+40.0%,cancel
7910214419,200.0,270,+35.0%,cancel
7910214454,200.0,280,+40.0%,done
7910214508,300.0,370,+23.3%,done
7910216082,260.0,320,+23.1%,done
7910216235,250.0,320,+28.0%,done
7910217087,150.0,200,+33.3%,cancel
7910218430,150.0,210,+40.0%,cancel
7910218746,300.0,370,+23.3%,done
7910218866,200.0,250,+25.0%,done
7910219724,150.0,200,+33.3%,cancel
7910219724,150.0,200,+33.3%,cancel
7910220298,300.0,390,+30.0%,done
7910220534,150.0,195,+30.0%,cancel
7910220551,200.0,250,+25.0%,done
7910220551,200.0,250,+25.0%,done
7910220672,200.0,290,+45.0%,cancel
7910221510,400.0,490,+22.5%,done
7910222725,200.0,250,+25.0%,done
7910223089,200.0,270,+35.0%,done
7910223261,250.0,320,+28.0%,done
7910223338,150.0,200,+33.3%,cancel
7910223443,200.0,250,+25.0%,done
7910225835,200.0,250,+25.0%,done
7910226154,150.0,210,+40.0%,cancel
7910226581,200.0,250,+25.0%,done
7910229833,250.0,320,+28.0%,done
7910230185,200.0,265,+32.5%,cancel
7910233855,200.0,250,+25.0%,done
7910237011,200.0,250,+25.0%,done
7910237658,200.0,280,+40.0%,cancel
7910240594,150.0,210,+40.0%,cancel
7910240660,150.0,210,+40.0%,cancel
7910241733,200.0,255,+27.5%,cancel
7910243702,200.0,255,+27.5%,cancel
7910243702,200.0,255,+27.5%,cancel
7910243861,200.0,250,+25.0%,done
7910244151,200.0,280,+40.0%,cancel
7910245111,150.0,210,+40.0%,cancel
7910247334,250.0,330,+32.0%,done
7910249155,150.0,210,+40.0%,cancel
7910249431,150.0,210,+40.0%,cancel
7910249967,200.0,270,+35.0%,cancel
7910251579,200.0,270,+35.0%,cancel
7910256721,450.0,630,+40.0%,done
7910256888,200.0,280,+40.0%,cancel
7910262148,150.0,210,+40.0%,cancel
7910265224,200.0,270,+35.0%,cancel
7910266072,200.0,270,+35.0%,cancel
7910274986,150.0,210,+40.0%,cancel
7910279423,150.0,210,+40.0%,cancel
7910280638,200.0,280,+40.0%,cancel
7910286063,300.0,420,+40.0%,done
7910287256,200.0,270,+35.0%,cancel
7910287746,250.0,330,+32.0%,done
7910291687,250.0,330,+32.0%,done
7910302268,150.0,210,+40.0%,cancel
7910352784,300.0,430,+43.3%,done
7910360979,250.0,380,+52.0%,cancel
7910368206,200.0,240,+20.0%,done
7910372754,170.0,205,+20.6%,done
7910373532,200.0,260,+30.0%,done
7910374765,150.0,210,+40.0%,cancel
7910377293,200.0,290,+45.0%,cancel
7910378288,250.0,320,+28.0%,done
7910378370,200.0,240,+20.0%,done
7910378764,150.0,200,+33.3%,cancel
7910379281,150.0,190,+26.7%,cancel
7910382617,300.0,390,+30.0%,done
7910384266,200.0,240,+20.0%,done
7910385142,200.0,240,+20.0%,cancel
7910385142,200.0,240,+20.0%,done
7910385634,350.0,455,+30.0%,done
7910386356,200.0,240,+20.0%,cancel
7910386630,200.0,250,+25.0%,done
7910389207,180.0,220,+22.2%,done
7910389976,200.0,240,+20.0%,done
7910390904,200.0,290,+45.0%,done
7910391038,200.0,290,+45.0%,done
7910391665,180.0,220,+22.2%,done
7910391855,200.0,240,+20.0%,done
7910392340,250.0,300,+20.0%,done
7910392680,150.0,190,+26.7%,cancel
7910394763,150.0,210,+40.0%,cancel
7910396523,150.0,190,+26.7%,cancel
7910396668,200.0,240,+20.0%,done
7910396833,200.0,240,+20.0%,done
7910397575,200.0,270,+35.0%,done
7910397652,150.0,190,+26.7%,cancel
7910398156,200.0,240,+20.0%,done
7910398962,150.0,190,+26.7%,cancel
